frame,time_sec,track_id,class_id,class_name,team_id,team_label,confidence,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,api_time,team_model_ready
8,0.32,8,1,player,1.0,team_1,0.9298883080482483,962.0,298.0,1008.0,359.0,985.0,328.5,985.0,359.0,0.30649566650390625,True
8,0.32,1,1,player,1.0,team_1,0.9211757779121399,841.0,352.0,888.0,413.0,864.5,382.5,864.5,413.0,0.30649566650390625,True
8,0.32,19,1,player,1.0,team_1,0.9198268055915833,887.0,337.0,932.0,404.0,909.5,370.5,909.5,404.0,0.30649566650390625,True
8,0.32,12,1,player,2.0,team_2,0.9168964624404907,964.0,588.0,1004.0,674.0,984.0,631.0,984.0,674.0,0.30649566650390625,True
8,0.32,14,1,player,1.0,team_1,0.9165791273117065,1276.0,262.0,1303.0,326.0,1289.5,294.0,1289.5,326.0,0.30649566650390625,True
8,0.32,5,1,player,1.0,team_1,0.915565013885498,481.0,642.0,527.0,738.0,504.0,690.0,504.0,738.0,0.30649566650390625,True
8,0.32,4,1,player,2.0,team_2,0.9140808582305908,628.0,499.0,671.0,573.0,649.5,536.0,649.5,573.0,0.30649566650390625,True
8,0.32,10,1,player,2.0,team_2,0.9103654623031616,1539.0,492.0,1573.0,570.0,1556.0,531.0,1556.0,570.0,0.30649566650390625,True
8,0.32,16,2,goalkeeper,,,0.9103593230247498,546.0,281.0,579.0,354.0,562.5,317.5,562.5,354.0,0.30649566650390625,True
8,0.32,15,1,player,2.0,team_2,0.9090582728385925,1423.0,822.0,1464.0,938.0,1443.5,880.0,1443.5,938.0,0.30649566650390625,True
8,0.32,6,1,player,1.0,team_1,0.9085927605628967,464.0,736.0,505.0,837.0,484.5,786.5,484.5,837.0,0.30649566650390625,True
8,0.32,11,1,player,1.0,team_1,0.9080321192741394,738.0,389.0,782.0,455.0,760.0,422.0,760.0,455.0,0.30649566650390625,True
8,0.32,13,1,player,2.0,team_2,0.9072003960609436,342.0,768.0,375.0,876.0,358.5,822.0,358.5,876.0,0.30649566650390625,True
8,0.32,9,1,player,1.0,team_1,0.9069889187812805,1415.0,526.0,1452.0,612.0,1433.5,569.0,1433.5,612.0,0.30649566650390625,True
